id;name;strasse_nr;bezirk;lat;lng;types;delivery;price_lvl;nr_ratings;rating
52;Subway KuDamm;Kurfürstendamm 180;Charlottenburg-Wilmersdorf;52.5001245;13.3119458;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;743;3.8
755;mrhai GmbH;Olivaerplatz 9;Charlottenburg-Wilmersdorf;52.4989544;13.3166555;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Expensive;491;4.5
757;Restaurant La Gioconda;Olivaer Platz 16;Charlottenburg-Wilmersdorf;52.4999333;13.3140565;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;240;4.6
115;Ach Niko Ach;Kurfürstendamm 97/98;Charlottenburg-Wilmersdorf;52.49855789999999;13.2982735;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1759;4.3
297;FRANCUCCI‘s;Kurfürstendamm 90;Charlottenburg-Wilmersdorf;52.49928979999999;13.301605;['grocery_or_supermarket', 'meal_takeaway', 'cafe', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Expensive;619;4.2
211;Tugra Restaurant;Kurfürstendamm 96;Charlottenburg-Wilmersdorf;52.49870000000001;13.298655;['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;610;4.4
1029;BLOCK HOUSE Am Adenauerplatz;Kurfürstendamm 161a;Charlottenburg-Wilmersdorf;52.4996342;13.3066648;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1789;4.4
1010;DOS;Kurfürstendamm 129B;Charlottenburg-Wilmersdorf;52.4966241;13.291438;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;552;4.4
516;De Santi;Westfälische Straße 45;Charlottenburg-Wilmersdorf;52.4968032;13.2927549;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;97;4.4
84;Tavernetta Azara;Westfälische Straße 51;Charlottenburg-Wilmersdorf;52.496492;13.2925903;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;92;4.8
1255;Restaurant zum Haxenwirt;Hohenzollerndamm 185;Charlottenburg-Wilmersdorf;52.4914288;13.3181214;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;470;4.4
480;Emi Backshop;Berliner Straße. 42 A;Charlottenburg-Wilmersdorf;52.4866146;13.3194651;['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;13;4.8
489;Bahadur Tandoori Grill & Currys;Sigmaringer Straße 36;Charlottenburg-Wilmersdorf;52.4878977;13.3192648;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;605;4.6
579;Wilma Burgergrill;Straße am Schoelerpark 39;Charlottenburg-Wilmersdorf;52.4842132;13.322206;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;38;4.8
939;Noi Due Ristorante;Badensche Straße 33;Charlottenburg-Wilmersdorf;52.4860453;13.329142;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;60;4.4
777;Restaurant Berliner Hof;Hildegardstraße 14;Charlottenburg-Wilmersdorf;52.4819388;13.3225588;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;561;4.5
620;Chuchichäschtli;Holsteinische Straße 19;Charlottenburg-Wilmersdorf;52.49100740000001;13.3250591;['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;93;4.8
322;Salumeria Veneto;Fechnerstraße 30;Charlottenburg-Wilmersdorf;52.4894014;13.319843;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;185;4.4
233;Stairs Bar;Uhlandstraße 133;Charlottenburg-Wilmersdorf;52.4925568;13.3237045;['bar', 'point_of_interest', 'establishment'];True;Moderate;187;4.8
1198;Restaurant Amberd;Uhlandstraße 67;Charlottenburg-Wilmersdorf;52.4929567;13.32324;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;146;4.4
953;Taverna Hellas;Güntzelstraße 19-20;Charlottenburg-Wilmersdorf;52.4913336;13.3261329;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;281;3.9
357;imogti - Café, Tee, Kuchen, Snacks & Vegane Leckereien;Kurfürstendamm 22;Charlottenburg-Wilmersdorf;52.50490809999999;13.3295492;['cafe', 'food', 'point_of_interest', 'establishment'];True;Unknown;45;4.6
877;Bakery&Cafe;Joachimsthaler Straße 17;Charlottenburg-Wilmersdorf;52.50141780000001;13.3308224;['cafe', 'food', 'point_of_interest', 'establishment'];False;Unknown;33;4.2
93;Restaurant Ta Panta Ri;Düsseldorfer Straße 75;Charlottenburg-Wilmersdorf;52.494971;13.3246079;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;275;4.6
225;Cell Restaurant;Uhlandstraße 172;Charlottenburg-Wilmersdorf;52.5012269;13.3259252;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;39;4.5
127;Restaurant Weyers;Pariser Straße 16;Charlottenburg-Wilmersdorf;52.49744680000001;13.3230059;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;858;4.2
1276;Hard Rock Cafe Berlin;Kurfürstendamm 224;Charlottenburg-Wilmersdorf;52.5030902;13.3294058;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;13003;4.3
1107;Berliner Kaffeerösterei;Uhlandstraße 173/174;Charlottenburg-Wilmersdorf;52.5014841;13.3252941;['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;1385;4.5
1199;Piccola Taormina;Uhlandstraße 29;Charlottenburg-Wilmersdorf;52.50128859999999;13.3248506;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;1232;4.5
854;Spice india Restaurant;Uhland Straße 161;Charlottenburg-Wilmersdorf;52.4993736;13.3249876;['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;666;4.3
443;Berio;Maaßenstraße 7;Tempelhof-Schöneberg;52.4979745;13.3546004;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;1195;4.1
17;Trattoria á Muntagnola;Fuggerstraße 27;Tempelhof-Schöneberg;52.4988264;13.3440968;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;804;4.2
111;Restaurant Rüdiger‘s;Motzstraße 63;Tempelhof-Schöneberg;52.49478089999999;13.3393524;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;201;4.5
199;Sissi - Restaurant;Motzstraße 34;Tempelhof-Schöneberg;52.49754839999999;13.3469442;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;623;4.5
927;Impala Coffee;Maaßenstraße 5;Tempelhof-Schöneberg;52.4984548;13.3544488;['cafe', 'food', 'point_of_interest', 'establishment'];False;Moderate;654;4.5
935;Restaurant Feinberg's;Fuggerstraße 35;Tempelhof-Schöneberg;52.49910130000001;13.3418082;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1545;4.4
966;Pho12;Bayerischer Platz 12;Tempelhof-Schöneberg;52.4891991;13.3406338;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;215;4.4
42;The Hummus Guys;Hohenstaufenstraße 39;Tempelhof-Schöneberg;52.49418989999999;13.3376208;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;22;4.9
521;Lon-Men;Bambergerstraße 30;Charlottenburg-Wilmersdorf;52.4885763;13.3366979;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;488;4.1
175;Schöne Burger;Goltzstraße 24;Tempelhof-Schöneberg;52.4966805;13.3536971;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;431;4.2
14;papaya am winterfeldtplatz;Winterfeldtstraße 42;Tempelhof-Schöneberg;52.4971859;13.3540337;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;347;4.2
15;KiezEis;Winterfeldtstraße 46;Tempelhof-Schöneberg;52.49717529999999;13.353339;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;174;4.9
293;Salut! Classic Bar;Goltzstraße 7;Tempelhof-Schöneberg;52.4911012;13.3534908;['bar', 'point_of_interest', 'establishment'];True;Expensive;527;4.6
125;Tee Tea Thé;Goltzstraße 2;Tempelhof-Schöneberg;52.4903058;13.3534292;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;270;4.6
499;Trattoria Belmonte;Schwäbische Straße 5;Tempelhof-Schöneberg;52.4929;13.34748;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;208;4.5
586;Frau Bäckerin;Eisenacher Straße 40;Tempelhof-Schöneberg;52.489891;13.348769;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;106;4.4
1124;Lochner Weinwirtschaft;Eisenacher Straße 86;Tempelhof-Schöneberg;52.490256;13.3493329;['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;153;4.6
343;Mamsell;Goltzstraße 48;Tempelhof-Schöneberg;52.49073199999999;13.3530514;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;54;4.5
179;E&M Leydicke;Mansteinstraße 4;Tempelhof-Schöneberg;52.4926082;13.3666136;['bar', 'point_of_interest', 'establishment'];True;Inexpensive;167;4.5
119;Ristorante Centro Sud;Bülowstraße 10;Tempelhof-Schöneberg;52.4984997;13.35754;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;205;4.3
353;Café Manstein4;Mansteinstraße 4;Tempelhof-Schöneberg;52.4926968;13.3665738;['cafe', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;98;4.4
276;Maître vite - Ihr Gourmetbäcker;Potsdamer Straße 71;Mitte;52.5028368;13.3658345;['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;158;3.5
545;EAT 91;Potsdamer Straße 91;Mitte;52.50156210000001;13.3646745;['restaurant', 'bakery', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;198;4.2
325;Rocket & Basil;Lützowstraße 22;Mitte;52.5030596;13.3666316;['cafe', 'food', 'point_of_interest', 'establishment'];True;Unknown;255;4.7
323;The Wilson's;Nürnbergerstraße 65;Tempelhof-Schöneberg;52.50374799999999;13.340351;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;112;4.2
292;Espresso Bar;Keithstraße 5;Tempelhof-Schöneberg;52.50213919999999;13.3456829;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;205;4.8
1252;Stue Kantine;Drakestraße 1;Mitte;52.50994;13.34584;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;44;4.6
848;Jim Block Bikini;Budapester Straße 38 - 50;Charlottenburg-Wilmersdorf;52.5055098;13.3381957;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1994;4.3
888;Curry Wolf;Rankestraße 36;Charlottenburg-Wilmersdorf;52.50384999999999;13.335511;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;294;3.9
892;Kartoffelkiste im Europa-Center;Tauentzienstraße 9-11;Charlottenburg-Wilmersdorf;52.50479499999999;13.337871;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];True;Moderate;1064;4.1
1073;Restaurant Le Piaf Gourmand;Marburger Straße 5;Charlottenburg-Wilmersdorf;52.5028091;13.3360109;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Expensive;140;4.4
197;Stullendealer;Bayreuther Straße 10;Tempelhof-Schöneberg;52.5003374;13.3427972;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];False;Unknown;17;4.6
38;Dolores West;Bayreuther Straße 36;Tempelhof-Schöneberg;52.50126110000001;13.3437825;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1967;4.3
1123;Restaurant Toro Negro;Nürnberger Straße 46;Charlottenburg-Wilmersdorf;52.5004885;13.3367854;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;420;3.9
1216;Nuovo Antica Roma;Wittenbergplatz 5;Tempelhof-Schöneberg;52.50275550000001;13.3432935;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1032;4.0
992;Mana Restaurant;Merseburgerstraße 15;Tempelhof-Schöneberg;52.4868931;13.3523026;['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;573;4.5
1101;Miu Sushi;Eisenacher Straße 80;Tempelhof-Schöneberg;52.4888981;13.3493965;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;72;4.2
1017;Moghul indische Restaurant;Akazien Straße 5;Tempelhof-Schöneberg;52.48706120000001;13.3552682;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;270;4.4
327;renger-patzsch;Wartburgstraße 54;Tempelhof-Schöneberg;52.4874023;13.3522433;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;209;4.5
328;Food Club Schöneberg;Eisenacher Straße 67;Tempelhof-Schöneberg;52.4857707;13.3517969;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;23;4.7
417;Der Rioja-Weinspezialist;Akazienstraße 13;Tempelhof-Schöneberg;52.48879090000001;13.3538003;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;23;4.7
775;Taverna Sevi´s Kos;Belziger Straße 68;Tempelhof-Schöneberg;52.48514040000001;13.3465998;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;319;4.4
71;Restaurant Robbengatter;Grunewaldstraße 55;Tempelhof-Schöneberg;52.4882226;13.3384091;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1012;4.4
707;Tuk Tuk;Großgörschenstraße 2;Tempelhof-Schöneberg;52.4911;13.36164;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;478;4.3
192;Caffein by Pericone GmbH;Kolonnen Straße 54;Tempelhof-Schöneberg;52.48612259999999;13.3617036;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Inexpensive;108;4.4
50;RefuEat Catering GmbH;Bautzenerstraße 40;Tempelhof-Schöneberg;52.4920124;13.3711954;['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;130;4.5
423;Naumann Küche;Wilhelm-Kabus-Straße 36;Wilhelm-Kabus-Straße;52.4814336;13.3655482;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;93;4.5
162;esswirtschaft südkreuz;Wilhelm-Kabus-Straße 75;Tempelhof-Schöneberg;52.47834529999999;13.3653074;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;17;4.1
5;Domino`s Kreuzberg Süd;Brachvogelstraße 1;Friedrichshain-Kreuzberg;52.49538;13.39804;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;133;2.9
1229;Hostaria del Monte Croce;Mittenwalder Straße 6;Friedrichshain-Kreuzberg;52.49409869999999;13.3964767;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;201;4.6
105;Hallesches Haus;Tempelhofer Ufer 1;Friedrichshain-Kreuzberg;52.4972842;13.3904318;['restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;926;4.4
191;A.HORN;Carl-Herz-Ufer 9;Friedrichshain-Kreuzberg;52.4959095;13.4053896;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;918;4.2
202;Restaurant Split Berlin-Kreuzberg;Blücherplatz 2;Friedrichshain-Kreuzberg;52.49635;13.390308;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;735;4.4
141;Zyankali Bar;Gneisenaustraße 17;Friedrichshain-Kreuzberg;52.49156;13.3929;['bar', 'point_of_interest', 'establishment'];True;Moderate;580;4.0
324;What a treat;Gneisenaustraße 94;Friedrichshain-Kreuzberg;52.4920267;13.3936097;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;206;4.6
515;Pagode Thai Kitchen;Bergmannstraße 88;Friedrichshain-Kreuzberg;52.48934300000001;13.3935502;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;398;4.4
288;van Loon Restaurantschiffe;Carl-Herz-Ufer 5;Friedrichshain-Kreuzberg;52.4957825;13.4070366;['restaurant', 'cafe', 'travel_agency', 'food', 'point_of_interest', 'establishment'];False;Moderate;1142;4.4
261;Molinari & Ko;Riemannstraße 13;Friedrichshain-Kreuzberg;52.49035259999999;13.3921251;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;520;4.4
1225;Taverna Athene;Tempelhofer Ufer 12;Friedrichshain-Kreuzberg;52.49822700000001;13.385409;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1330;4.5
275;BRLO BRWHOUSE;Schöneberger Straße 16;Friedrichshain-Kreuzberg;52.5000503;13.3736449;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1458;4.2
549;BrezelBar e.K.;Friesenstraße 2;Friedrichshain-Kreuzberg;52.4886667;13.3942475;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;309;4.5
243;Dolden Mädel Braugasthaus;Mehringdamm 80;Friedrichshain-Kreuzberg;52.48943329999999;13.3858403;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];True;Moderate;2001;4.3
269;Schönes Café;Dieffenbachstraße 54;Friedrichshain-Kreuzberg;52.492411;13.4179232;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Inexpensive;146;4.2
1057;Datscha;Graefestraße 83;Friedrichshain-Kreuzberg;52.49394539999999;13.4187373;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment'];True;Moderate;1066;4.4
107;Herz & Niere Restaurant;Fichtestraße 31;Friedrichshain-Kreuzberg;52.490818;13.4135143;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;138;4.3
205;Figl;Urbanstraße 47;Friedrichshain-Kreuzberg;52.49027779999999;13.4175;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;341;4.5
738;Brauhaus Südstern;Hasenheide 69;Neukölln;52.4884423;13.4104811;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;877;4.1
749;Gnam Pasta Factory;Kottbusser Damm 6;Friedrichshain-Kreuzberg;52.4943342;13.4209838;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;222;4.8
61;Plan Café - Plan C;Planufer 92b;Friedrichshain-Kreuzberg;52.49524030000001;13.4174882;['food', 'point_of_interest', 'establishment'];False;Unknown;151;4.8
258;Sala7berlin;Grimmstraße 7;Friedrichshain-Kreuzberg;52.49382319999999;13.4137295;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;128;4.3
3;Domino`s Pizza Kreuzberg Nord;Oranienstraße 52;Friedrichshain-Kreuzberg;52.50329;13.4126199;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;142;3.4
94;McDonald's;Friedrichstraße 207;Friedrichshain-Kreuzberg;52.50732379999999;13.3901385;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;1910;3.5
274;Nobelhart & Schmutzig;Friedrichstraße 218;Friedrichshain-Kreuzberg;52.5053369;13.3904178;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Very Expensive;619;3.7
183;NaNum;Lindenstraße 90;Friedrichshain-Kreuzberg;52.5025546;13.3941126;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;185;4.9
283;Restaurant Tim Raue Fuh Kin Great;Rudi-Dutschke-Str.26;Friedrichshain-Kreuzberg;52.5068948;13.3914718;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Very Expensive;838;4.6
637;Harun`s Kebab;Ubhf. Prinzenstraße;Berlin;52.49869380000001;13.4064846;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;153;4.3
228;Dookie;Prinzenstraße 85 D;Friedrichshain-Kreuzberg;52.50299449999999;13.4098329;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;576;4.1
229;Pacifico Buns & Bowls;Prinzenstraße 84.1;Friedrichshain-Kreuzberg;52.50299449999999;13.4098329;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;576;4.1
944;Parker Bowles/Dookie Pizza/Pacifico;Prinzenstraße 85d;Friedrichshain-Kreuzberg;52.50299449999999;13.4098329;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;576;4.1
791;Barkin'kitchen;Glogauer Straße 7;Friedrichshain-Kreuzberg;52.49393179999999;13.4374785;['food', 'point_of_interest', 'establishment'];True;Unknown;12;5.0
805;Zum Heiligen Teufel - CUCINA ITALIANA;Lübbener Straße 23;Friedrichshain-Kreuzberg;52.4991204;13.4368175;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;68;5.0
392;Il Pizzaiolo;Schlesische Straße 28;Friedrichshain-Kreuzberg;52.4984754;13.4471738;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;202;4.2
571;Restaurant Jolesch;Muskauerstraße 1;Friedrichshain-Kreuzberg;52.5006166;13.4339065;['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;843;4.2
313;Restaurant Panther;Waldemarstraße 119;Friedrichshain-Kreuzberg;52.5009131;13.4298783;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;293;4.6
843;Jolesch;Muskauer Straße 1;Friedrichshain-Kreuzberg;52.5006166;13.4339065;['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;843;4.2
148;McDonald's Wrangelstraße;Wrangelstraße 35;Friedrichshain-Kreuzberg;52.5006965;13.4362423;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1156;3.5
156;Monsieur collard;Eisenbahnstraße 42/43;Friedrichshain-Kreuzberg;52.501964;13.431682;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;18;3.9
1043;RosaCaleta;Muskauer Straße 9;Friedrichshain-Kreuzberg;52.50130120000001;13.4324101;['restaurant', 'night_club', 'meal_delivery', 'bar', 'food', 'point_of_interest', 'establishment'];True;Moderate;307;4.6
12;Misir Carsisi;Skalitzerstraße134;Friedrichshain-Kreuzberg;52.49929290000001;13.4193696;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;2;5.0
277;Tsukushiya Japanese Deli;Dresdener Straße 16;Friedrichshain-Kreuzberg;52.5011915;13.4170473;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;250;4.6
979;DingsDums Dumplings;Wiener Straße 34;Friedrichshain-Kreuzberg;52.49609669999999;13.43508;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;99;4.6
286;Tenur Restaurant - Kurdische Küche;Reichenbergerstraße 147;Friedrichshain-Kreuzberg;52.4971324;13.4258939;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;297;4.7
201;Santa Maria;Oranienstraße 170;Friedrichshain-Kreuzberg;52.50155580000001;13.4178224;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1785;4.1
37;Simitdchi Café & Backhaus;Adalbertstraße 97;Friedrichshain-Kreuzberg;52.49998000000001;13.41783;['cafe', 'food', 'point_of_interest', 'establishment'];False;Unknown;220;4.1
304;Tiki Heart;Wiener Straße 20;Friedrichshain-Kreuzberg;52.49751060000001;13.4309508;['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Inexpensive;362;4.4
750;Zola Neapolitan pizza;Paul-Lincke-Ufer 39;Friedrichshain-Kreuzberg;52.4961111;13.4222222;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;2496;4.3
671;Restaurant Morgenland;Skalitzer Straße 35;Friedrichshain-Kreuzberg;52.4988889;13.4255556;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Inexpensive;1056;4.1
235;CHAPARRO;Wiener Straße 14-A;Friedrichshain-Kreuzberg;52.49819469999999;13.4290807;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;515;4.0
504;SPINDLER Restaurant;Paul-Lincke-Ufer 42/43;Friedrichshain-Kreuzberg;52.4962974;13.4212406;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;950;4.2
1121;Mani in Pasta (Ristorante);Reichenbergerstraße 125;Friedrichshain-Kreuzberg;52.4955031;13.4312325;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;62;4.5
512;CHAN Thai Restaurant;Paul - Lincke -Ufer 42/43;Friedrichshain-Kreuzberg;52.4962835;13.4213064;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;472;3.9
1208;WRAPUBLIC;Oranienplatz 2;Friedrichshain-Kreuzberg;52.5027258;13.4147699;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;168;4.5
947;Café Morgenstern;Kohlfurter Straße 13;Friedrichshain-Kreuzberg;52.49759;13.41598;['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Inexpensive;60;4.3
78;Kaffeepur GmbH;Paul-Lincke-Ufer 44a, 2.Hinterhof;Friedrichshain-Kreuzberg;52.4964037;13.4206722;['food', 'point_of_interest', 'establishment'];True;Unknown;71;4.4
867;Facciola;Forster Straße 5;Friedrichshain-Kreuzberg;52.4957432;13.4334482;['bar', 'food', 'point_of_interest', 'establishment'];True;Moderate;272;4.8
955;Restaurant Bastard;Reichenberger Straße 122;Friedrichshain-Kreuzberg;52.49534999999999;13.43189;['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;844;4.4
352;Miss Saigon Restaurant;Skalitzerstraße 38;Friedrichshain-Kreuzberg;52.4987214;13.4265186;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;847;4.4
739;Cafe Rix;Karl-Marx-Straße 141 / im Saalbau Neukölln;Neukölln;52.47698159999999;13.439261;['restaurant', 'meal_takeaway', 'cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;502;4.2
604;Balera Weinhandlung;Karl-Marx-Platz 6;Neukölln;52.473589;13.4417472;['bar', 'food', 'point_of_interest', 'establishment'];True;Unknown;65;4.5
81;Restaurant Vorwerck;Karl-Marx-Straße 131;Neukölln;52.4775732;13.4393518;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];True;Unknown;141;4.7
215;Trattoria Vigata;Innstraße 47;Neukölln;52.483219;13.446782;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;136;4.4
746;Crazy Bastard Sauce;Weserstraße 168;Neukölln;52.483585;13.440777;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;139;4.7
1186;cafe tschüsch;Fuldastraße 12;Neukölln;52.484103;13.436534;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;220;4.5
1137;Amore Store;Sanderstraße 12;Neukölln;52.4924021;13.4263757;['grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;28;4.5
1066;Pan Africa Restaurant & Catering;Kirchhofstraße 41;Neukölln;52.4723771;13.442773;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;216;4.1
1238;Pan Africa restaurant;Kirchhof Straße 41,12055 Berlin;Neukölln;52.4723771;13.442773;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;216;4.1
