+493022462198,[]
+493020050882,[{'place_id': 'ChIJT8y0vfBOqEcRZ2A2Tn_ZnjM'}]
+4930300190141,[{'place_id': 'ChIJ6fsDQaZPqEcR3-HLPypeKhc'}]
+4915788948011,[{'place_id': 'ChIJ_-u_slFOqEcRc0jMpzKA48c'}]
+493029779790,[{'place_id': 'ChIJlx51eF5OqEcR_g97GYMA5ig'}]
+493029364069,[{'place_id': 'ChIJgwSNNvdOqEcRbRgJFv8hHwI'}]
+493022360175,[]
+493055467368,[{'place_id': 'ChIJZ6hpXvVOqEcRNwgtDIFyric'}]
+493039480414,[{'place_id': 'ChIJZ8hhqF9OqEcRSyKqvVR7zl8'}]
+493026077156,[{'place_id': 'ChIJo9YOY4pOqEcRagWIzFHfpKU'}]
+493029385422,[]
+4917663186134,[]
+493060957146,[{'place_id': 'ChIJt9_aL2BOqEcRFvSKK1Dyy5I'}]
+491735769283,"[{'place_id': 'ChIJ8Wkub15OqEcRTVsVWG2g4Q8'}, {'place_id': 'ChIJKWWYXSdVqEcRmDPxmz51Mwc'}]"
+493054703072,[]
+493089997296,[{'place_id': 'ChIJbzLtEGlOqEcRYfPnkq2qlbg'}]
+493093622303,[{'place_id': 'ChIJXbho8RBOqEcRFKhJDk8-3Yw'}]
+493048622769,[{'place_id': 'ChIJPyWhVRFOqEcRf8HBWmNl7Lk'}]
+4915750454794,[{'place_id': 'ChIJhQ1iY7hOqEcRhNsFfC1OB3g'}]
+4917631542264,[]
+493052696060,[{'place_id': 'ChIJD2R2AcFOqEcROOsNQ7KkZGQ'}]
+4915237635790,[]
+49305252541,[{'place_id': 'ChIJ_6fFVMBOqEcRZHqF4VL7iV8'}]
+493055576067,"[{'place_id': 'ChIJW8VRIu9OqEcRsCiy-mU_314'}, {'place_id': 'ChIJW8VRIu9OqEcRdYGW7U14okc'}]"
+493098419956,[{'place_id': 'ChIJh4dfnddIqEcR-yHNYknc4tE'}]
+4917648222615,[]
+493022680616,[{'place_id': 'ChIJZ-5wGMNJqEcRYjtACxE7xYQ'}]
+493057795070,[{'place_id': 'ChIJQ60PRJBOqEcRRcWC3MTdLnI'}]
+493085735738,[{'place_id': 'ChIJu7wRuI1OqEcR2MnrEs40frE'}]
+4915233738308,[{'place_id': 'ChIJBUQ0Lh1OqEcROpHg79CDsc0'}]
+493044317525,[{'place_id': 'ChIJedQX7QNOqEcRO900Oc6mT6Y'}]
+493094058335,[{'place_id': 'ChIJVVWhbwNOqEcRaZUd2XJT4a4'}]
+493055578078,[]
+4917655493552,"[{'place_id': 'ChIJ9xTpUwdOqEcRiuEMtzgNJaw'}, {'place_id': 'ChIJQQSryPVPqEcRuesT8qWZSRE'}]"
+491701849937,"[{'place_id': 'ChIJO2d2m_9RqEcRS26zuZqKzVI'}, {'place_id': 'ChIJUfCtNAVOqEcRGKIuvRsWmRI'}]"
+4917648779334,[]
+49304419261,"[{'place_id': 'ChIJbWg1bwFOqEcRNbDIVGvgYDI'}, {'place_id': 'ChIJbWg1bwFOqEcRXaNpbSM665w'}]"
+491775438554,[]
+4930209164628,[{'place_id': 'ChIJyzJ1LNlPqEcRy_KWpSrjz0E'}]
+49304425301,[{'place_id': 'ChIJVxwwiANOqEcROvHO5CFCifY'}]
+493070129610,[{'place_id': 'ChIJm7-IVw5OqEcRxFRycnVAoUE'}]
+493042851030,[{'place_id': 'ChIJb-CtNw5OqEcRp3kuYtPtR-I'}]
+491622942471,[]
+493043770077,[{'place_id': 'ChIJb5hwHxBOqEcRkXNTv0ytAEg'}]
+493055216150,[{'place_id': 'ChIJ1-e9CQ9OqEcRnz5wfurfouw'}]
+4915735235395,[{'place_id': 'ChIJl5g9BQlOqEcRhTg_6syiEl8'}]
+493096083228,[{'place_id': 'ChIJH9SSdg5OqEcRnNNxEppzTmo'}]
+493042024665,[{'place_id': 'ChIJfTjGr3ZOqEcRgIR3ooJBTQE'}]
+491738330390,[]
+49304429965,[{'place_id': 'ChIJi03_EABOqEcRNt4T6iTkOuE'}]
+491637590868,[]
+493026074244,[{'place_id': 'ChIJO9gSHQZPqEcRpzlBbrmTXy0'}]
+4930208488020,[{'place_id': 'ChIJyWdFA_lRqEcRPDXaiTYiPmk'}]
+4917660806071,"[{'place_id': 'ChIJB5hhpFJOqEcRGGuZneP0Bvo'}, {'place_id': 'ChIJZWhH5f9RqEcR-7MxOmONO1Y'}]"
+4944034594,[{'place_id': 'ChIJjy7XnifjtkcRqomY-d95Amg'}]
+493053677801,[{'place_id': 'ChIJPThB-RlPqEcRRJoQ0kRd4bI'}]
+493044044743,[{'place_id': 'ChIJu20u0QFOqEcR7FdAKIEi-qE'}]
+491723252403,[{'place_id': 'ChIJqTlWAgFOqEcRyB_Nn8P9cUA'}]
+4917662538130,[]
+491708942582,[]
+493020620304,"[{'place_id': 'ChIJKzAqy9pRqEcR8M6bFpygXF8'}, {'place_id': 'ChIJycWvFjFPqEcRgdqXOOxdfYQ'}, {'place_id': 'ChIJJ4qAvkRPqEcRvb4915fW3PU'}]"
+493088669886,[{'place_id': 'ChIJj4C73qdRqEcRUBPH6sXe-rY'}]
+4917699508676,[]
+4917632731007,[]
+493044052545,"[{'place_id': 'ChIJB-CkjP9RqEcRITyvgp5re2E'}, {'place_id': 'ChIJA3KAjP9RqEcRYpXdEyxV5Uo'}]"
+493022150775,[{'place_id': 'ChIJFeqgHQNSqEcROmf9BQqthag'}]
+493028439399,[{'place_id': 'ChIJ37g3F_9NqEcR_xu_n9ULo08'}]
+493024536358,"[{'place_id': 'ChIJBdL_ng1RqEcR06jtU4KvYyQ'}, {'place_id': 'ChIJXfoTFf9RqEcRVdM0x8ae0JY'}]"
+493041192288,[{'place_id': 'ChIJMag-swBSqEcR1eUBrFfn-W0'}]
+4917620155814,[{'place_id': 'ChIJb6BuMqdTqEcRgkLp424Llfo'}]
+493044673243,[{'place_id': 'ChIJ4d1PzP9NqEcRyqAqza4K6NY'}]
+493083212440,[{'place_id': 'ChIJ07hx2gFSqEcR-H0iMVOy6BI'}]
+493084514122,[{'place_id': 'ChIJn-ji_r1NqEcRwcmnb6K9pXk'}]
+493041714053,[{'place_id': 'ChIJ9Q0C_oRRqEcRDkNZH1OIj7E'}]
+493088062870,[{'place_id': 'ChIJqa8_eQRSqEcRxUYVwl7g5GQ'}]
+493040005612,"[{'place_id': 'ChIJ3_mhIl1RqEcRox4hM9CgT1Q'}, {'place_id': 'ChIJ15aXZgFSqEcRM8ekQxGerf0'}, {'place_id': 'ChIJAQCQZgFSqEcRXytaoPeZm0o'}]"
+4915259555666,[]
+49304463339,[{'place_id': 'ChIJ3cBD4_5NqEcRSarsY9-reDo'}]
+4917672445140,[]
+4917660503712,[]
+493055577584,[{'place_id': 'ChIJ5WJqlARSqEcRFs9nV4DQ6Uc'}]
+493065838130,[{'place_id': 'ChIJs4s4FP5NqEcRX53AsKWLC1g'}]
+493055242448,[{'place_id': 'ChIJTbAOBABSqEcRD-cP31BLmr8'}]
+4915158128837,[]
+493040041927,"[{'place_id': 'ChIJsXyGewBSqEcRNDyiAkGRl1g'}, {'place_id': 'ChIJicnjegBSqEcRTP8lIjDUexE'}]"
+491721676822,[{'place_id': 'ChIJoWBGBAZSqEcRZZGUc3upP2g'}]
+493044793040,[{'place_id': 'ChIJu4YcYhpSqEcRcGhp8q9eKbM'}]
+493052666933,[{'place_id': 'ChIJu19RZnNRqEcRzB9hucWHot8'}]
+493049956625,[{'place_id': 'ChIJq_UYjjNRqEcRZaOHWYNGaBw'}]
+49303963971,[{'place_id': 'ChIJi1Aqo3JRqEcRWoxN7JnWEZc'}]
+491705810100,[{'place_id': 'ChIJETXn6gxRqEcRqPm68igQEpg'}]
+4917649220550,[{'place_id': 'ChIJ9fc8fxFRqEcRMwkzsTU2yRU'}]
+493036759248,[{'place_id': 'ChIJjaul63JZqEcRF6R8Rn-9KlE'}]
+4915759511188,[]
+49303933039,[{'place_id': 'ChIJi6jL8AtRqEcR15QB16sJSYk'}]
+491629892331,[]
+491737206249,[{'place_id': 'ChIJVVXF9RFRqEcRa7tL6AB4rjU'}]
+493039905626,[{'place_id': 'ChIJ6bQo-hFRqEcRBEJNC3_WuBU'}]
+49305480084214,[]
+491628463095,[]
+4917661606395,[]
+493061287300,[]
+49303417041,"[{'place_id': 'ChIJUautsiVRqEcRtqrHmA3Lbmw'}, {'place_id': 'ChIJUautsiVRqEcRdJjZx9OWyHs'}]"
+493034806995,[{'place_id': 'ChIJz_uenVVRqEcRP41coq6bJEc'}]
+493034509849,[]
+491637779227,[{'place_id': 'ChIJe3K7BohRqEcRZDnfzTBgITs'}]
+49303414166,[]
+49303411447,[{'place_id': 'ChIJDWxz3CZRqEcRXGDatkETSXw'}]
+493065839897,"[{'place_id': 'ChIJP5Xg2z1RqEcR-2M8QJVWOJY'}, {'place_id': 'ChIJd8T8hzpRqEcR3eXU5fkP4fo'}]"
+49303454565,"[{'place_id': 'ChIJNT5IvDpRqEcR_BhAJaTTmys'}, {'place_id': 'ChIJe3fkvDpRqEcRBaPsjuOF4mk'}]"
+493031802507,[{'place_id': 'ChIJ90kGUh1RqEcRhV-0LaaiekI'}]
+493081406190,[{'place_id': 'ChIJx5A0vPxQqEcRk85VkfQ1oik'}]
+493030831234,[{'place_id': 'ChIJF4g8lf1QqEcR84EtdV4KUgE'}]
+49303124952,[{'place_id': 'ChIJb6AiJv1QqEcRQuhkF6bzTIg'}]
+49303132659,[{'place_id': 'ChIJsdOqTQxRqEcRhj1prfLTfBY'}]
+49303125449,[{'place_id': 'ChIJySmR6OJQqEcRicbXnpuvr44'}]
+49308836293,[]
+4917662164712,[]
+4917664758981,[]
+493022666400,[{'place_id': 'ChIJ6Y9sO3NRqEcRJn-p9cplfNw'}]
+49303132625,"[{'place_id': 'ChIJQw2cO_xQqEcRmm3f36gHsBY'}, {'place_id': 'ChIJQw2cO_xQqEcRZ6F2mG0SkTI'}, {'place_id': 'ChIJQxeiHVZQqEcRg0WpE5Opt08'}]"
+493031015806,[{'place_id': 'ChIJYVzO0eJQqEcR1CAoCRnCueo'}]
+493031016116,[{'place_id': 'ChIJwUF4j-JQqEcRkgvvBS7SqhI'}]
+49303123029,[{'place_id': 'ChIJ_-Br3OJQqEcRYSIeb9C1T64'}]
+49303128615,[{'place_id': 'ChIJB_q4QR1RqEcRwrVYkC6fQ58'}]
+493030827833,[{'place_id': 'ChIJBUVXPv5QqEcRGlvQnGYFiUg'}]
+49303133162,[{'place_id': 'ChIJwZePTvxQqEcRqc_BrpiJGfU'}]
+491704675756,[{'place_id': 'ChIJR7U0JP1QqEcRDSBQWTzOjPQ'}]
+49308811350,[{'place_id': 'ChIJRQTOp-RQqEcRhkybSua9CMY'}]
+493088624853,"[{'place_id': 'ChIJ6cr-PfxQqEcRzvNqXmHPRjo'}, {'place_id': 'ChIJa11fFfxQqEcRNJFwSuL3d3Q'}]"
+493031997572,[{'place_id': 'ChIJ87nI3-BQqEcRidBeWPIEENY'}]
+493031802433,[{'place_id': 'ChIJw57zPR5RqEcRuxsSS1Ga3xM'}]
+4915906158114,[{'place_id': 'ChIJldPDf5VRqEcRypDTENyoMhk'}]
+49303123937,[{'place_id': 'ChIJc4rJquFQqEcRv4FLweuqOkg'}]
+493031511655,[{'place_id': 'ChIJJ1rIsstPqEcR6I5njBvubK0'}]
+49303246882,[]
+493085607429,[{'place_id': 'ChIJ_xW4NjtRqEcRxwb640b0dDI'}]
+4917632867296,[{'place_id': 'ChIJY9noQ6JRqEcReUlN34gUSaE'}]
+4930403639550,"[{'place_id': 'ChIJl4yRmeBQqEcRJ038cgJlcBA'}, {'place_id': 'ChIJVVVJrcFRqEcR0VPTPeEM1IQ'}]"
+4917631465659,[]
+4963960727,[]
+493031805327,[{'place_id': 'ChIJjydLYNlQqEcROzeXcmIZxm4'}]
+493036412050,[{'place_id': 'ChIJMQeLKN5QqEcRzR0sdi6lJjY'}]
+493065217749,[{'place_id': 'ChIJK0CW8eNQqEcRSAtDt3wuewM'}]
+49303231697,[{'place_id': 'ChIJs4_Gjt1QqEcRqdONA9wDYsM'}]
+49308836111,[{'place_id': 'ChIJbTzO0uVQqEcR1jy2cDBj7SI'}]
+493031102869,[{'place_id': 'ChIJJ7SIBL0jZUEReAPla7NZSC0'}]
+493055594563,[{'place_id': 'ChIJ3xmvfedQqEcR0vEFu4ewQQc'}]
+49308814241,[{'place_id': 'ChIJ9ccFU_tQqEcRfWlTOgu2OzI'}]
+493088912864,[{'place_id': 'ChIJz6NPsudQqEcRiiN7zuoS0u4'}]
+493088709811,[{'place_id': 'ChIJvzYbfuNQqEcR08rQEEOvfxk'}]
+493024356282,[{'place_id': 'ChIJ48RcU-VRqEcR5vmfqGFxRLM'}]
+491716240736,[]
+493050178033,[{'place_id': 'ChIJFwMFQN1QqEcRwkulxXFy-2Q'}]
+491726811431,[]
+4917643669427,[{'place_id': 'ChIJG_KD-TxRqEcRpeu0WzFkMpg'}]
+491634552760,[]
+493088728754,[]
+493088677509,[{'place_id': 'ChIJ80LLUu9QqEcR5OKoBF1sv5M'}]
+493025291100,[{'place_id': 'ChIJf4cV5eVQqEcRjSpYtMoP1Hs'}]
+491732088918,[]
+493088773922,[{'place_id': 'ChIJDa7Qk-VQqEcRBoMfDO5ass4'}]
+4915141803551,[]
+49303233318,[{'place_id': 'ChIJxxHclcJQqEcRW3QxkHp9V0Y'}]
+49303234027,[{'place_id': 'ChIJ7dILBcNQqEcRGR1eR_iziD8'}]
+49308919355,[{'place_id': 'ChIJhar0cOhQqEcR8M_aSc0Rv_g'}]
+493085606575,[{'place_id': 'ChIJd3Iqc8ZQqEcRBIMjux5dYM8'}]
+493066642549,[]
+493089043786,[{'place_id': 'ChIJPYcLH8RQqEcR8RC4CspLVRs'}]
+49308225133,[{'place_id': 'ChIJ5Rv0TvJQqEcR5c_O5sfoO8I'}]
+493047980984,[{'place_id': 'ChIJDfydvIxQqEcRM_HHzHd8EHw'}]
+493022474610,[{'place_id': 'ChIJDdWPNfNQqEcRc0gnoKag6zU'}]
+491799383586,[]
+493064467945,[{'place_id': 'ChIJaVGI3qlRqEcR3ox9Pdw0gV4'}]
+493086313010,[{'place_id': 'ChIJw_2qswdRqEcRPzDcgzNiCxY'}]
+493085072860,[{'place_id': 'ChIJ4xP-KopQqEcRjdeoLco1CiM'}]
+493053677220,"[{'place_id': 'ChIJYQPiRvRQqEcRinAgkfIr-ow'}, {'place_id': 'ChIJ_5tBOPRQqEcRZdPhKpkGqA4'}]"
+493086313540,[{'place_id': 'ChIJT3AsE_NQqEcR9gbwqJX9vSc'}]
+4917670344343,[]
+49308614557,[{'place_id': 'ChIJ-Qw9U_FQqEcRGzDrQvhVIx8'}]
+491723877883,[]
+493063376807,"[{'place_id': 'ChIJC1IU9vxQqEcRQPmIqO10IT8'}, {'place_id': 'ChIJE-qVNfZRqEcR9M5pqiHyZnM'}, {'place_id': 'ChIJ___Pb49HqEcR_dKS54ghWWw'}, {'place_id': 'ChIJ___Pb49HqEcRFc95jwo20QY'}]"
+493088712076,[]
+491602367195,[]
+493086332466,[]
+493089726603,"[{'place_id': 'ChIJZ31Zt_pQqEcRbVoRbTbIh_Q'}, {'place_id': 'ChIJOdy7wxZQqEcRSsNqnsiiLNg'}]"
+493088629282,[{'place_id': 'ChIJ20u7sv5QqEcRuQJ_BO9mx4Q'}]
+49308819378,[{'place_id': 'ChIJL0EhkPBQqEcRjIToWIYqE5g'}]
+4930884620,[{'place_id': 'ChIJY5Xdsf5QqEcRd1E2widw50E'}]
+4930284700331,[]
+49308814710,[{'place_id': 'ChIJldsmXZpRqEcR6-BsKUy8jdY'}]
+491604770382,"[{'place_id': 'ChIJNexdPvpQqEcRRz89YAP5XSI'}, {'place_id': 'ChIJSafWF_pQqEcRYsCeNH2TwXg'}]"
+49302161946,[{'place_id': 'ChIJS7EI6E5QqEcRCTSd9OLpWOM'}]
+49302116642,[{'place_id': 'ChIJFb94LlFQqEcRXnI78AM-P3s'}]
+493025797597,[{'place_id': 'ChIJVVVVlVBQqEcRjCE7DReVfcg'}]
+49302101801,[]
+493021913812,"[{'place_id': 'ChIJg4r87E5QqEcRVGvcLCUblA0'}, {'place_id': 'ChIJjVZhdv9RqEcRuDJvMuikn_c'}, {'place_id': 'ChIJ6ZlORedQqEcRIToRJViRh0g'}, {'place_id': 'ChIJJTOlHEFQqEcRxlP3yHiDzgU'}]"
+493091553462,[{'place_id': 'ChIJJa-e1VZQqEcRonVFHbZQmjk'}]
+493026947748,[{'place_id': 'ChIJh40WX1xQqEcRt46Zkis4lFU'}]
+4915128910181,[{'place_id': 'ChIJX4clYiZRqEcRedS_C1JeS0Y'}]
+498545356,[]
+493020859800,[{'place_id': 'ChIJDebmGU9QqEcRN_wF9NLo1es'}]
+493061290012,[{'place_id': 'ChIJdVAoHE9QqEcRT1azafbAFiI'}]
+493023186596,[{'place_id': 'ChIJxSU_Ak9QqEcRIltAKjo_LIg'}]
+493074698504,[{'place_id': 'ChIJOwX4nEZQqEcRNZqMdesNSII'}]
+493021752240,"[{'place_id': 'ChIJUy25o0ZQqEcRiLCBXJjFdaw'}, {'place_id': 'ChIJT8ZrzVxZqEcR4L_Db1vpgSc'}]"
+49302111990,[{'place_id': 'ChIJ6cOiKEVQqEcRF936vU3vg18'}]
+493068074565,[{'place_id': 'ChIJjaJFgERQqEcRquV8dsnN1y4'}]
+493023005220,[{'place_id': 'ChIJj8qHRU1QqEcRGcrEU3aTRis'}]
+493092122900,[{'place_id': 'ChIJmUfAIURQqEcRDIOKVm7Xtz4'}]
+49302162973,[{'place_id': 'ChIJI46k0TlQqEcRm3thqKyx6Pw'}]
+4917684531565,[]
+493054464986,[{'place_id': 'ChIJI46k0TlQqEcR05GjKjZ4i2g'}]
+4916096478416,[{'place_id': 'ChIJhc1wAj1RqEcRVTU24Mx650U'}]
+493026399450,[{'place_id': 'ChIJ_ZE_vUpQqEcR6W_kz0BCTuE'}]
+493055233823,[]
+4917661767845,[]
+493021007000,[{'place_id': 'ChIJq9E7q1VQqEcR1Oq1th0uDKc'}]
+491717892575,"[{'place_id': 'ChIJK0mlwVNQqEcR3Dgp6RCiNOI'}, {'place_id': 'ChIJmfT1vbNRqEcRP1DLIF13024'}]"
+49303117220,"[{'place_id': 'ChIJT9fbkKtRqEcR44YTL04xBb0'}, {'place_id': 'ChIJGYTmkKtRqEcRWx2mn3U_McE'}, {'place_id': 'ChIJT9fbkKtRqEcRW7Qk4fSCuxY'}, {'place_id': 'ChIJCwDgj6tRqEcRillbC5z82Gs'}]"
+493026393905,[{'place_id': 'ChIJO2UEZVVQqEcRgEA4I_TbaAY'}]
+49302140262,"[{'place_id': 'ChIJzY2-qI5XqEcREV12olagC24'}, {'place_id': 'ChIJjyeGYf9QqEcRxmk8gofnSu4'}]"
+49302614254,[{'place_id': 'ChIJpcO8eVVQqEcRy-wiYvgzInE'}]
+49303422040,[{'place_id': 'ChIJp57WBCZRqEcRQ3TvXAOKNFo'}]
